套件,文件,用例,状态,耗时秒,说明
tests,tests/integration/test_plugin_topology_runs_integration.py,test_run_chain_not_found_is_rejected,passed,0.084,
tests,tests/integration/test_plugin_topology_runs_integration.py,test_api_run_is_fail_closed_without_policy,passed,0.243,
tests,tests/integration/test_plugin_topology_runs_integration.py,test_run_drill_runs_children_and_groups_ledger_by_run_id,passed,0.460,
tests,tests/integration/test_plugin_topology_runs_integration.py,test_run_replay_same_key_is_idempotent,passed,0.126,
tests,tests/integration/test_plugin_topology_runs_integration.py,test_run_conflict_409_blocks_second_running_run,passed,0.210,
tests,tests/integration/test_plugin_topology_runs_integration.py,test_api_run_conflict_returns_409,passed,0.403,
tests,tests/integration/test_plugin_topology_runs_integration.py,test_run_rls_hides_runs_and_ledger_from_other_tenant,passed,0.212,
tests,tests/integration/test_plugin_topology_verification_integration.py,test_verification_verified_when_checksums_match,passed,0.232,
tests,tests/integration/test_plugin_topology_verification_integration.py,test_verification_default_reference_is_latest_success_run,passed,0.700,
tests,tests/integration/test_plugin_topology_verification_integration.py,test_verification_drift_produces_rollback_verdict,passed,0.185,
tests,tests/integration/test_plugin_topology_verification_integration.py,test_verification_non_success_run_is_rejected_with_zero_writes,passed,0.248,
tests,tests/integration/test_plugin_topology_verification_integration.py,test_verification_requires_verify_capability,passed,0.170,
tests,tests/integration/test_plugin_topology_verification_integration.py,test_api_verification_is_403_without_active_policy,passed,0.292,
tests,tests/integration/test_plugin_topology_verification_integration.py,test_verification_idempotent_replay_returns_existing,passed,0.265,
tests,tests/integration/test_plugin_topology_verification_integration.py,test_verification_rls_hides_from_other_tenant,passed,0.342,
tests,tests/integration/test_plugin_topology_verification_integration.py,test_run_verifications_insert_select_only_for_app_role,passed,0.081,
tests,tests/integration/test_policy_api.py,test_policy_api_persists_and_replays_idempotent_decision,passed,0.319,
tests,tests/integration/test_policy_api.py,test_policy_gateway_persists_an_allowed_graph_write,passed,0.409,
tests,tests/integration/test_policy_api.py,test_policy_api_creates_and_approves_durable_approval,passed,0.614,
tests,tests/integration/test_policy_api.py,test_gateway_replay_unaffected_by_business_201_projection,passed,0.407,
tests,tests/integration/test_quant_backtest.py,test_simulated_backtest_is_persisted,passed,0.089,
tests,tests/integration/test_quant_backtest.py,test_backtest_rejects_non_point_in_time_dates,passed,0.041,
tests,tests/integration/test_quant_evidence_chain.py,test_lineage_read_returns_full_chain,passed,0.171,
tests,tests/integration/test_quant_evidence_chain.py,test_unknown_backtest_and_bad_limit_are_rejected,passed,0.129,
tests,tests/integration/test_quant_evidence_chain.py,test_api_endpoints_are_policy_gated,passed,0.689,
tests,tests/integration/test_quant_evidence_chain.py,test_publish_policy_registers_phase8_capability,passed,0.160,
tests,tests/integration/test_rich_media_api.py,test_rich_media_extract_reaches_service_after_policy_allow,passed,0.382,
tests,tests/integration/test_rich_media_api.py,test_rich_media_extract_enqueues_without_running_the_worker,passed,0.637,
tests,tests/integration/test_rich_media_mineru.py,test_mineru_extracts_a_real_pdf,skipped,0.041,set AUDIT_NETWORK_RUN_MINERU_TESTS=1 to run real MinerU integration
tests,tests/integration/test_rich_media_queue.py,test_rich_media_queue_claims_one_job_and_completes_page_cited_document,passed,0.489,
tests,tests/integration/test_rich_media_queue.py,test_rich_media_queue_records_failure_then_requires_explicit_retry,passed,0.387,
tests,tests/integration/test_rich_media_queue_mineru.py,test_real_mineru_worker_queue_writes_retrievable_page_cited_document,skipped,0.041,set AUDIT_NETWORK_RUN_MINERU_TESTS=1 to run real MinerU queue integration
tests,tests/integration/test_rich_media_service.py,test_extract_deferred_rich_media_writes_page_cited_chunks,passed,0.293,
tests,tests/integration/test_rich_media_service.py,test_list_pending_rich_media_reports_waiting_files,passed,0.244,
tests,tests/integration/test_worker.py,test_outbox_worker_delivers_to_inbox_then_marks_event,skipped,2.744,external worker consumed the shared test queue
tests,tests/integration/test_worker.py,test_outbox_worker_does_not_acknowledge_failed_dispatch,skipped,0.395,external worker consumed the shared test event before the failure callback
tests,tests/migration/test_migration_chain.py,test_migration_files_numbered_in_order,passed,0.049,
tests,tests/migration/test_migration_chain.py,test_test_database_migrated_to_expected_head,passed,0.089,
tests,tests/migration/test_migration_chain.py,test_migration_files_declare_revision_chain,passed,0.055,
tests,tests/unit/test_ai_gateway_unit.py,test_defaults_apply_when_nothing_is_configured,passed,0.001,
tests,tests/unit/test_ai_gateway_unit.py,test_unified_variables_win_over_legacy_names,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_legacy_names_still_resolve_when_unified_absent,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_ollama_url_does_not_retarget_the_cloud_channel,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_legacy_planner_backend_selector_still_works,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_unknown_provider_is_a_configuration_error,passed,0.001,
tests,tests/unit/test_ai_gateway_unit.py,test_invalid_numeric_values_fail_closed,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_embedding_defaults_to_the_local_model,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_embedding_can_be_pointed_at_an_openai_compatible_channel,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_describe_chat_config_never_exposes_the_key,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_mask_secret_handles_empty_and_short_values,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_legacy_error_types_share_the_unified_base,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_gateway_routes_to_the_openai_compatible_transport,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_gateway_routes_to_the_ollama_transport,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_probe_reports_failure_instead_of_raising,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_probe_reports_success_with_latency,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_ollama_embedder_validates_dimension,passed,0.001,
tests,tests/unit/test_ai_gateway_unit.py,test_embedding_failure_is_an_explicit_client_error,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_embedding_rejects_a_short_batch,passed,0.001,
tests,tests/unit/test_ai_gateway_unit.py,test_openai_compatible_embedding_orders_by_index,passed,0.001,
tests,tests/unit/test_ai_gateway_unit.py,test_openai_compatible_embedding_requires_credentials,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_embedding_rejects_non_finite_values,passed,0.001,
tests,tests/unit/test_ai_gateway_unit.py,test_env_parse_handles_quotes_comments_and_exports,passed,0.000,
tests,tests/unit/test_ai_gateway_unit.py,test_update_env_file_preserves_unrelated_lines,passed,0.003,
tests,tests/unit/test_ai_gateway_unit.py,test_update_env_file_creates_and_removes_keys,passed,0.003,
tests,tests/unit/test_ai_gateway_unit.py,test_update_env_file_quotes_values_that_need_it,passed,0.002,
tests,tests/unit/test_ai_gateway_unit.py,test_update_env_file_rejects_newline_injection,passed,0.001,
tests,tests/unit/test_ai_gateway_unit.py,test_update_env_file_refuses_unmanaged_keys,passed,0.002,
tests,tests/unit/test_ai_gateway_unit.py,test_update_env_file_rejects_invalid_key_names,passed,0.001,
tests,tests/unit/test_ai_gateway_unit.py,test_load_env_file_does_not_override_exported_variables,passed,0.002,
tests,tests/unit/test_ai_gateway_unit.py,test_skip_dotenv_makes_the_process_env_authoritative,passed,0.002,
tests,tests/unit/test_ai_gateway_unit.py,test_load_env_file_is_a_noop_when_absent,passed,0.001,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_single_alert_produces_one_candidate,passed,0.004,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_alerts_outside_window_are_separate_incidents,passed,0.003,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_alerts_inside_window_merge_and_escalate_severity,passed,0.002,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_grouping_keys_split_events_into_distinct_incidents,passed,0.002,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_duplicate_request_with_same_immutable_input_is_idempotent,passed,0.003,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_tampered_sha256_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_size_mismatch_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_missing_timestamp_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_non_json_artifact_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_window_minutes_outside_budget_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_artifact_outside_declared_read_roots_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_environment_without_read_roots_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_candidate_cap_marks_summary_truncated,passed,0.003,
tests,tests/unit/test_aiops_alert_correlation_runtime.py,test_chinese_severity_aliases_are_normalized,passed,0.003,
tests,tests/unit/test_aiops_alert_triage_runtime.py,test_single_alert_event_produces_a_read_only_proposal,passed,0.003,
tests,tests/unit/test_aiops_alert_triage_runtime.py,test_triage_is_deterministic_over_the_same_event,passed,0.003,
tests,tests/unit/test_aiops_alert_triage_runtime.py,test_severity_is_normalized_without_execution,passed,0.002,
tests,tests/unit/test_aiops_alert_triage_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_alert_triage_runtime.py,test_unsupported_contract_version_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_alert_triage_runtime.py,test_invalid_severity_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_alert_triage_runtime.py,test_path_escape_outside_read_root_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_alert_triage_runtime.py,test_wrong_plugin_identity_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_playbook_proposer_runtime.py,test_playbook_proposal_selects_matched_playbooks,passed,0.003,
tests,tests/unit/test_aiops_playbook_proposer_runtime.py,test_proposal_is_deterministic,passed,0.003,
tests,tests/unit/test_aiops_playbook_proposer_runtime.py,test_max_playbooks_caps_proposals,passed,0.002,
tests,tests/unit/test_aiops_playbook_proposer_runtime.py,test_canary_scope_is_applied,passed,0.003,
tests,tests/unit/test_aiops_playbook_proposer_runtime.py,test_no_matching_keywords_yields_empty_proposals,passed,0.003,
tests,tests/unit/test_aiops_playbook_proposer_runtime.py,test_incident_refs_are_deduplicated,passed,0.002,
tests,tests/unit/test_aiops_playbook_proposer_runtime.py,test_wrong_plugin_identity_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_playbook_proposer_runtime.py,test_wrong_capability_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_playbook_proposer_runtime.py,test_invalid_canary_scope_is_rejected,passed,0.002,
tests,tests/unit/test_aiops_postmortem_draft_runtime.py,test_confirmed_proposal_produces_an_unpublished_postmortem_draft,passed,0.003,
tests,tests/unit/test_aiops_postmortem_draft_runtime.py,test_postmortem_draft_is_deterministic_over_the_same_proposal,passed,0.003,
tests,tests/unit/test_aiops_postmortem_draft_runtime.py,test_optional_verification_extends_timeline_and_provenance,passed,0.003,
tests,tests/unit/test_aiops_postmortem_draft_runtime.py,test_severity_maps_to_action_priority,passed,0.002,
tests,tests/unit/test_aiops_postmortem_draft_runtime.py,test_unconfirmed_proposal_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_postmortem_draft_runtime.py,test_tampered_sha256_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_postmortem_draft_runtime.py,test_invalid_verification_contract_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_golden_ranking_puts_most_supported_cause_first,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_candidates_carry_supporting_incidents_and_evidence,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_duplicate_request_with_same_immutable_input_is_idempotent,passed,0.004,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_tampered_incident_sha256_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_tampered_topology_sha256_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_size_mismatch_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_missing_topology_graph_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_malformed_topology_without_nodes_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_max_hops_outside_budget_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_candidate_cap_marks_summary_truncated,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_artifact_outside_declared_read_roots_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_rca_ranker_runtime.py,test_environment_without_read_roots_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_recovery_verifier_runtime.py,test_recovered_when_observed_near_baseline,passed,0.003,
tests,tests/unit/test_aiops_recovery_verifier_runtime.py,test_not_recovered_when_observed_deviates,passed,0.003,
tests,tests/unit/test_aiops_recovery_verifier_runtime.py,test_probe_failure_blocks_recovery,passed,0.003,
tests,tests/unit/test_aiops_recovery_verifier_runtime.py,test_insufficient_data_when_series_empty,passed,0.003,
tests,tests/unit/test_aiops_recovery_verifier_runtime.py,test_verification_is_deterministic,passed,0.004,
tests,tests/unit/test_aiops_recovery_verifier_runtime.py,test_proposal_sha256_is_bound_into_verification_id,passed,0.005,
tests,tests/unit/test_aiops_recovery_verifier_runtime.py,test_error_metric_drives_availability,passed,0.003,
tests,tests/unit/test_aiops_recovery_verifier_runtime.py,test_wrong_plugin_identity_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_recovery_verifier_runtime.py,test_window_mismatch_is_rejected,passed,0.004,
tests,tests/unit/test_aiops_ticket_draft_runtime.py,test_confirmed_proposal_produces_an_unsent_ticket_draft,passed,0.003,
tests,tests/unit/test_aiops_ticket_draft_runtime.py,test_ticket_draft_is_deterministic_over_the_same_proposal,passed,0.003,
tests,tests/unit/test_aiops_ticket_draft_runtime.py,test_target_system_is_part_of_the_ticket_identity,passed,0.003,
tests,tests/unit/test_aiops_ticket_draft_runtime.py,test_severity_maps_to_priority,passed,0.003,
tests,tests/unit/test_aiops_ticket_draft_runtime.py,test_unconfirmed_proposal_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_ticket_draft_runtime.py,test_tampered_sha256_is_rejected,passed,0.003,
tests,tests/unit/test_aiops_ticket_draft_runtime.py,test_invalid_target_system_is_rejected,passed,0.004,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_lineage_query_produces_a_budgeted_read_only_result,passed,0.003,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_lineage_query_is_deterministic_over_the_same_release,passed,0.004,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_hop_budget_bounds_the_lineage_without_marking_truncation,passed,0.003,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_node_budget_truncation_is_marked,passed,0.003,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_release_hash_mismatch_is_rejected,passed,0.003,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_graph_sha256_mismatch_is_rejected,passed,0.003,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_space_level_mismatch_is_rejected,passed,0.003,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_unknown_edge_reference_is_rejected,passed,0.003,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_invalid_budget_is_rejected,passed,0.003,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_no_evidence_seeds_is_rejected_as_truncated,passed,0.007,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_path_escape_outside_read_root_is_rejected,passed,0.002,
tests,tests/unit/test_audit_evidence_lineage_runtime.py,test_wrong_plugin_identity_is_rejected,passed,0.002,
tests,tests/unit/test_audit_finding_draft_runtime.py,test_golden_anomaly_set_builds_a_deterministic_finding_draft,passed,0.002,
tests,tests/unit/test_audit_finding_draft_runtime.py,test_the_draft_is_deterministic_for_the_same_input,passed,0.002,
tests,tests/unit/test_audit_finding_draft_runtime.py,test_investigation_plan_feeds_counter_hypotheses_and_gap_claims,passed,0.005,
tests,tests/unit/test_audit_finding_draft_runtime.py,test_unknown_rule_keys_are_counted_and_skipped,passed,0.002,
tests,tests/unit/test_audit_finding_draft_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_audit_finding_draft_runtime.py,test_missing_candidate_list_is_rejected,passed,0.002,
tests,tests/unit/test_audit_finding_draft_runtime.py,test_unexpected_capability_is_rejected,passed,0.002,
tests,tests/unit/test_audit_foundation_batch.py,test_quality_check_reports_ledger_findings,passed,0.024,
tests,tests/unit/test_audit_foundation_batch.py,test_quality_check_accepts_json_rows,passed,0.002,
tests,tests/unit/test_audit_foundation_batch.py,test_tag_manage_buckets_rows_deterministically,passed,0.002,
tests,tests/unit/test_audit_foundation_batch.py,test_tag_manage_rejects_unknown_dimension,passed,0.002,
tests,tests/unit/test_audit_foundation_batch.py,test_metric_compute_ledger_baseline,passed,0.002,
tests,tests/unit/test_audit_investigation_plan_runtime.py,test_golden_anomaly_set_builds_a_deterministic_investigation_draft,passed,0.002,
tests,tests/unit/test_audit_investigation_plan_runtime.py,test_the_draft_is_deterministic_for_the_same_input,passed,0.003,
tests,tests/unit/test_audit_investigation_plan_runtime.py,test_evidence_index_removes_collected_evidence_from_gaps,passed,0.003,
tests,tests/unit/test_audit_investigation_plan_runtime.py,test_max_steps_truncates_steps_but_keeps_counters_deterministic,passed,0.002,
tests,tests/unit/test_audit_investigation_plan_runtime.py,test_unknown_rule_keys_are_counted_and_skipped,passed,0.002,
tests,tests/unit/test_audit_investigation_plan_runtime.py,test_max_steps_outside_budget_is_rejected,passed,0.002,
tests,tests/unit/test_audit_investigation_plan_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_audit_investigation_plan_runtime.py,test_missing_candidate_list_is_rejected,passed,0.002,
tests,tests/unit/test_audit_journal_anomaly_runtime.py,test_golden_journal_with_invalid_dates_and_outliers,passed,0.002,
tests,tests/unit/test_audit_journal_anomaly_runtime.py,test_negative_amount_is_a_candidate,passed,0.002,
tests,tests/unit/test_audit_journal_anomaly_runtime.py,test_duplicate_row_is_a_candidate,passed,0.002,
tests,tests/unit/test_audit_journal_anomaly_runtime.py,test_missing_amount_is_a_candidate,passed,0.002,
tests,tests/unit/test_audit_journal_anomaly_runtime.py,test_sha256_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_audit_journal_anomaly_runtime.py,test_unsupported_mapping_version_is_rejected,passed,0.002,
tests,tests/unit/test_audit_journal_anomaly_runtime.py,test_output_serializes_as_valid_json,passed,0.001,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_golden_balanced_ledger_produces_no_candidates,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_duplicate_and_large_amount_rows_are_candidates,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_unbalanced_entry_is_reported_with_row_span,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_out_of_period_and_invalid_date_are_reported,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_missing_required_header_emits_mapping_candidate,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_missing_or_invalid_amount_is_a_candidate,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_duplicate_request_with_same_immutable_input_is_idempotent,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_tampered_sha256_is_rejected,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_size_mismatch_is_rejected,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_unsupported_schema_mapping_version_is_rejected,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_invalid_period_is_rejected,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_non_csv_artifact_is_rejected,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_empty_ledger_has_zero_rows,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_artifact_outside_declared_read_roots_is_rejected,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_environment_without_read_roots_is_rejected,passed,0.002,
tests,tests/unit/test_audit_ledger_quality_runtime.py,test_candidate_cap_marks_summary_truncated,passed,0.078,
tests,tests/unit/test_audit_network_batch10.py,test_project_quality_score_computes_ratio,passed,0.002,
tests,tests/unit/test_audit_network_batch10.py,test_effect_evaluate_from_closed_ledger,passed,0.001,
tests,tests/unit/test_audit_network_batch10.py,test_case_library_ingests_insights,passed,0.002,
tests,tests/unit/test_audit_network_batch10.py,test_trend_and_rule_iteration,passed,0.004,
tests,tests/unit/test_audit_network_batch10.py,test_method_distill_from_review_notes,passed,0.001,
tests,tests/unit/test_audit_network_batch10.py,test_batchJ_uses_real_data_source_when_available,passed,0.001,
tests,tests/unit/test_audit_network_batch11.py,test_biz_standardize_cleans_rows,passed,0.002,
tests,tests/unit/test_audit_network_batch11.py,test_data_encrypt_and_mask,passed,0.002,
tests,tests/unit/test_audit_network_batch11.py,test_fulltext_search_hits,passed,0.003,
tests,tests/unit/test_audit_network_batch11.py,test_lineage_and_master_and_metadata,passed,0.002,
tests,tests/unit/test_audit_network_batch11.py,test_collect_perm_viz_workflow,passed,0.004,
tests,tests/unit/test_audit_network_batch11.py,test_batchK_uses_real_data_source_when_available,passed,0.000,
tests,tests/unit/test_audit_network_batch2.py,test_nlp_summary_truncates_and_scans,passed,0.003,
tests,tests/unit/test_audit_network_batch2.py,test_nlp_compose_fills_template,passed,0.002,
tests,tests/unit/test_audit_network_batch2.py,test_rule_engine_evaluates_ledger_rules,passed,0.002,
tests,tests/unit/test_audit_network_batch2.py,test_ocr_extract_text_and_fail_closed_image,passed,0.003,
tests,tests/unit/test_audit_network_batch2.py,test_evidence_verify_catches_dangling_and_duplicates,passed,0.002,
tests,tests/unit/test_audit_network_batch2.py,test_suspicion_merge_dedup_and_photos,passed,0.004,
tests,tests/unit/test_audit_network_batch2.py,test_remedy_progress_tracks_completion_and_overdue,passed,0.002,
tests,tests/unit/test_audit_network_batch3.py,test_violation_clause_maps_categories,passed,0.002,
tests,tests/unit/test_audit_network_batch3.py,test_responsible_party_resolves_from_master_map,passed,0.003,
tests,tests/unit/test_audit_network_batch3.py,test_issue_grade_by_amount_and_severity,passed,0.003,
tests,tests/unit/test_audit_network_batch3.py,test_auditee_feedback_opens_pending_round,passed,0.002,
tests,tests/unit/test_audit_network_batch3.py,test_issue_final_review_decisions,passed,0.003,
tests,tests/unit/test_audit_network_batch3.py,test_suspicion_flag_normalises_field_findings,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_checkin_track_aggregates_daily_counts,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_audit_log_chains_events_chronologically,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_confirm_letter_tracks_reply_rate,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_cross_dept_inquiry_builds_request_chains,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_evidence_photo_registers_photos,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_extension_approve_decides_by_days,passed,0.003,
tests,tests/unit/test_audit_network_batch4.py,test_interview_record_keeps_answered_points,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_inventory_count_flags_differences,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_meeting_minutes_extracts_key_points,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_progress_report_computes_rate,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_asset_check_flags_location_mismatch,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_voucher_drilldown_accepts_finance_clean_rows,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_voucher_drilldown_builds_three_level_chain,passed,0.002,
tests,tests/unit/test_audit_network_batch4.py,test_workpaper_build_emits_draft_sections,passed,0.003,
tests,tests/unit/test_audit_network_batch5.py,test_demand_collect_normalises_demands,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_strategy_align_marks_alignment,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_annual_propose_only_aligned_become_proposals,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_proposal_score_by_priority,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_project_library_registers_snapshot,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_priority_rank_sorts_descending,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_notice_generate_picks_top_project,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_material_submit_registers_units,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_material_precheck_flags_missing_required,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_team_forming_creates_role_skeleton,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_annual_plan_build_assigns_quarters,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_project_scheme_build_scopes_areas,passed,0.003,
tests,tests/unit/test_audit_network_batch5.py,test_program_template_match_known_and_unmatched,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_sampling_select_covers_material_items,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_sample_size_compute_formula,passed,0.003,
tests,tests/unit/test_audit_network_batch5.py,test_staff_schedule_keeps_pending,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_effort_budget_computes_hours,passed,0.002,
tests,tests/unit/test_audit_network_batch5.py,test_resource_conflict_detects_cross_project,passed,0.003,
tests,tests/unit/test_audit_network_batch5.py,test_plan_version_control_chains_versions,passed,0.002,
tests,tests/unit/test_audit_network_batch6.py,test_policy_scan_hits_lexicon,passed,0.002,
tests,tests/unit/test_audit_network_batch6.py,test_industry_benchmark_passthrough,passed,0.003,
tests,tests/unit/test_audit_network_batch6.py,test_ic_map_flags_missing_control,passed,0.003,
tests,tests/unit/test_audit_network_batch6.py,test_process_gap_detects_broken_steps,passed,0.003,
tests,tests/unit/test_audit_network_batch6.py,test_fraud_match_two_signals_minimum,passed,0.002,
tests,tests/unit/test_audit_network_batch6.py,test_risk_level_assign_thresholds,passed,0.002,
tests,tests/unit/test_audit_network_batch6.py,test_high_risk_area_filters_low,passed,0.002,
tests,tests/unit/test_audit_network_batch6.py,test_heatmap_draw_matrix,passed,0.002,
tests,tests/unit/test_audit_network_batch6.py,test_advice_generate_matches_area,passed,0.002,
tests,tests/unit/test_audit_network_batch7.py,test_evidence_archive_classifies,passed,0.001,
tests,tests/unit/test_audit_network_batch7.py,test_evidence_archive_rejects_empty,passed,0.001,
tests,tests/unit/test_audit_network_batch7.py,test_index_link_builds_links,passed,0.002,
tests,tests/unit/test_audit_network_batch7.py,test_workpaper_reconcile_ok,passed,0.001,
tests,tests/unit/test_audit_network_batch7.py,test_workpaper_reconcile_flags_negative,passed,0.001,
tests,tests/unit/test_audit_network_batch7.py,test_review3_approves_when_clean,passed,0.002,
tests,tests/unit/test_audit_network_batch7.py,test_e_signature_stamps_approved,passed,0.001,
tests,tests/unit/test_audit_network_batch7.py,test_encrypt_store_archives,passed,0.001,
tests,tests/unit/test_audit_network_batch7.py,test_version_diff_reports_changes,passed,0.001,
tests,tests/unit/test_audit_network_batch7.py,test_template_update_aligns,passed,0.001,
